job_id,arrival_time,arrival_sec,job_runtime,gpu_demand,user,gpu_type,num_inst,num_cpu,hour_of_day,day_of_week,cluster_load_cpu,cluster_load_gpu,active_job_count
6920,1970-01-01 11:58:01,43081.0,1225.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4524.199999999987,346.699999999998,693
6921,1970-01-01 11:58:02,43082.0,699.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4526.199999999987,347.199999999998,695
6922,1970-01-01 11:58:02,43082.0,700.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4526.199999999987,347.199999999998,695
6923,1970-01-01 11:58:03,43083.0,722.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4534.199999999987,349.199999999998,703
6924,1970-01-01 11:58:03,43083.0,1354.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4534.199999999987,349.199999999998,703
6925,1970-01-01 11:58:03,43083.0,809.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4534.199999999987,349.199999999998,703
6926,1970-01-01 11:58:03,43083.0,1162.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4534.199999999987,349.199999999998,703
6927,1970-01-01 11:58:03,43083.0,1062.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4534.199999999987,349.199999999998,703
6928,1970-01-01 11:58:03,43083.0,697.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4534.199999999987,349.199999999998,703
6929,1970-01-01 11:58:03,43083.0,1187.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4534.199999999987,349.199999999998,703
6930,1970-01-01 11:58:03,43083.0,1121.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4534.199999999987,349.199999999998,703
6933,1970-01-01 11:58:04,43084.0,711.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4537.199999999987,349.949999999998,706
6932,1970-01-01 11:58:04,43084.0,2208.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4537.199999999987,349.949999999998,706
6931,1970-01-01 11:58:04,43084.0,1171.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4537.199999999987,349.949999999998,706
6934,1970-01-01 11:58:05,43085.0,1811.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4539.199999999987,350.449999999998,708
6935,1970-01-01 11:58:05,43085.0,2013.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4539.199999999987,350.449999999998,708
6936,1970-01-01 11:58:06,43086.0,779.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4539.199999999987,350.949999999998,713
6937,1970-01-01 11:58:06,43086.0,1059.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4539.199999999987,350.949999999998,713
6938,1970-01-01 11:58:06,43086.0,663.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4539.199999999987,350.949999999998,713
6939,1970-01-01 11:58:06,43086.0,673.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4539.199999999987,350.949999999998,713
6940,1970-01-01 11:58:06,43086.0,1097.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4539.199999999987,350.949999999998,713
6941,1970-01-01 11:58:06,43086.0,1118.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4539.199999999987,350.949999999998,713
6943,1970-01-01 11:58:07,43087.0,1166.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4541.199999999987,351.449999999998,715
6942,1970-01-01 11:58:07,43087.0,674.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4541.199999999987,351.449999999998,715
6944,1970-01-01 11:58:09,43089.0,1174.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,353.449999999998,723
6945,1970-01-01 11:58:09,43089.0,691.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,353.449999999998,723
6946,1970-01-01 11:58:09,43089.0,743.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,353.449999999998,723
6947,1970-01-01 11:58:09,43089.0,723.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,353.449999999998,723
6948,1970-01-01 11:58:09,43089.0,692.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,353.449999999998,723
6949,1970-01-01 11:58:09,43089.0,661.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,353.449999999998,723
6950,1970-01-01 11:58:09,43089.0,782.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,353.449999999998,723
6951,1970-01-01 11:58:09,43089.0,683.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,353.449999999998,723
6957,1970-01-01 11:58:11,43091.0,700.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,354.949999999998,728
6955,1970-01-01 11:58:11,43091.0,1295.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,354.949999999998,728
6956,1970-01-01 11:58:11,43091.0,1145.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,354.949999999998,728
6953,1970-01-01 11:58:11,43091.0,742.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,354.949999999998,728
6952,1970-01-01 11:58:11,43091.0,733.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,354.949999999998,728
6954,1970-01-01 11:58:11,43091.0,1646.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4549.199999999987,354.949999999998,728
6958,1970-01-01 11:58:12,43092.0,820.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4558.199999999987,355.699999999998,732
6959,1970-01-01 11:58:12,43092.0,1047.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4558.199999999987,355.699999999998,732
6960,1970-01-01 11:58:12,43092.0,1394.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4558.199999999987,355.699999999998,732
6962,1970-01-01 11:58:13,43093.0,799.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4560.199999999987,356.199999999998,734
6963,1970-01-01 11:58:13,43093.0,801.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4560.199999999987,356.199999999998,734
6964,1970-01-01 11:58:14,43094.0,14075.0,0.25,edc10645cc3f,MISC,12.0,6.0,11,0,4555.199999999987,355.949999999998,734
6968,1970-01-01 11:58:15,43095.0,747.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4564.199999999987,356.949999999998,738
6967,1970-01-01 11:58:15,43095.0,1533.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4564.199999999987,356.949999999998,738
6966,1970-01-01 11:58:15,43095.0,2107.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4564.199999999987,356.949999999998,738
6965,1970-01-01 11:58:15,43095.0,1312.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4564.199999999987,356.949999999998,738
6969,1970-01-01 11:58:16,43096.0,899.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4568.199999999987,357.949999999998,742
6970,1970-01-01 11:58:16,43096.0,1512.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4568.199999999987,357.949999999998,742
6971,1970-01-01 11:58:16,43096.0,1100.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4568.199999999987,357.949999999998,742
6972,1970-01-01 11:58:16,43096.0,726.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4568.199999999987,357.949999999998,742
6973,1970-01-01 11:58:17,43097.0,805.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4570.199999999987,358.449999999998,744
6974,1970-01-01 11:58:17,43097.0,786.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4570.199999999987,358.449999999998,744
6977,1970-01-01 11:58:18,43098.0,773.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4574.199999999987,359.449999999998,748
6975,1970-01-01 11:58:18,43098.0,1963.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4574.199999999987,359.449999999998,748
6976,1970-01-01 11:58:18,43098.0,786.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4574.199999999987,359.449999999998,748
6978,1970-01-01 11:58:18,43098.0,1156.0,0.25,58540f191766,MISC,1.0,1.0,11,0,4574.199999999987,359.449999999998,748
6979,1970-01-01 11:58:31,43111.0,2618.0,0.5,4b78c30a5e24,T4,1.0,6.0,11,0,4569.199999999987,359.599999999998,748
6981,1970-01-01 11:58:47,43127.0,1308.0,0.5,b88fff433bdf,T4,3.0,6.0,11,0,4574.999999999987,358.99999999999795,748
6983,1970-01-01 11:58:52,43132.0,64.0,0.5,9ee77edbb8d0,MISC,2.0,6.0,11,0,4570.799999999987,358.39999999999793,747
6984,1970-01-01 11:59:08,43148.0,8.0,1.0,e1f31cb9acd7,T4,1.0,18.0,11,0,4576.799999999987,358.89999999999793,748
6985,1970-01-01 11:59:16,43156.0,222.0,1.0,0ed3eacdff35,T4,1.0,6.0,11,0,4552.799999999987,356.14999999999793,744
6987,1970-01-01 12:00:13,43213.0,303.0,0.25,47baba33cffe,T4,10.0,6.0,12,0,4486.799999999987,352.5499999999979,733
6988,1970-01-01 12:00:15,43215.0,3631.0,1.0,58540f191766,MISC,1.0,2.0,12,0,4486.599999999988,352.6999999999979,732
6989,1970-01-01 12:00:21,43221.0,869.0,1.0,08e5fa7a1840,MISC,1.0,6.0,12,0,4482.599999999988,353.6999999999979,732
6990,1970-01-01 12:00:26,43226.0,63.0,1.0,a8192d6b0ae9,MISC,1.0,6.0,12,0,4488.599999999988,354.6999999999979,733
6991,1970-01-01 12:00:29,43229.0,64.0,1.0,e71cb97ab858,T4,10.0,6.0,12,0,4488.599999999988,354.6999999999979,733
6992,1970-01-01 12:00:30,43230.0,2282.0,1.0,5b1345f03aa1,MISC,1.0,6.0,12,0,4500.599999999988,356.6999999999979,735
6993,1970-01-01 12:00:30,43230.0,408.0,1.0,00a403e2dbdf,MISC,1.0,6.0,12,0,4500.599999999988,356.6999999999979,735
6994,1970-01-01 12:00:32,43232.0,458.0,0.5,c4cbaac9966d,T4,1.0,10.0,12,0,4506.599999999988,357.6999999999979,736
6996,1970-01-01 12:00:44,43244.0,189.0,1.0,42aa9724a88c,MISC,10.0,6.0,12,0,4507.599999999988,356.9499999999979,736
6997,1970-01-01 12:00:56,43256.0,393.0,2.0,de69ddc1064e,MISC,1.0,6.0,12,0,4507.599999999988,357.4499999999979,736
7000,1970-01-01 12:00:59,43259.0,1320.0,0.5,b88fff433bdf,T4,3.0,6.0,12,0,4528.599999999988,358.4499999999979,738
7001,1970-01-01 12:01:03,43263.0,10965.0,1.0,7b76597f4283,MISC,1.0,6.0,12,0,4534.599999999988,358.9499999999979,739
7002,1970-01-01 12:01:10,43270.0,1099.0,1.0,08e5fa7a1840,MISC,1.0,6.0,12,0,4522.599999999988,358.59999999999786,737
7005,1970-01-01 12:01:38,43298.0,5860.0,0.15,5b1345f03aa1,MISC,20.0,10.0,12,0,4523.599999999988,357.59999999999786,737
7006,1970-01-01 12:02:01,43321.0,37.0,1.0,a8192d6b0ae9,MISC,1.0,6.0,12,0,4515.599999999988,356.24999999999784,735
7008,1970-01-01 12:02:06,43326.0,42.0,1.0,5b1345f03aa1,MISC,1.0,6.0,12,0,4515.599999999988,356.74999999999784,735
7010,1970-01-01 12:02:15,43335.0,2131.0,0.1,0bce9af21534,MISC,80.0,1.0,12,0,4504.599999999988,356.24999999999784,734
7011,1970-01-01 12:02:20,43340.0,178.0,1.0,4b11256f94db,MISC,1.0,6.0,12,0,4498.599999999988,355.84999999999786,733
7012,1970-01-01 12:02:45,43365.0,5849.0,0.25,edc10645cc3f,MISC,10.0,6.0,12,0,4448.599999999988,352.59999999999786,726
7013,1970-01-01 12:02:50,43370.0,401.0,1.0,0ee793d049c5,MISC,1.0,6.0,12,0,4448.599999999988,351.84999999999786,726
7015,1970-01-01 12:03:00,43380.0,95.0,1.0,d4d51aca8806,T4,2.0,6.0,12,0,4441.599999999988,351.09999999999786,724
7016,1970-01-01 12:03:00,43380.0,204.0,0.25,0ed3eacdff35,T4,1.0,6.0,12,0,4441.599999999988,351.84999999999786,724
7018,1970-01-01 12:03:10,43390.0,4044.0,0.5,b88fff433bdf,T4,3.0,6.0,12,0,4435.599999999988,351.59999999999786,723
7019,1970-01-01 12:03:19,43399.0,336.0,1.0,1480b75a8c96,T4,1.0,6.0,12,0,4435.599999999988,351.84999999999786,723
7020,1970-01-01 12:03:23,43403.0,339.0,0.5,c4cbaac9966d,T4,1.0,10.0,12,0,4441.599999999988,352.84999999999786,724
7022,1970-01-01 12:04:08,43448.0,3269.0,4.0,69d8872acc41,V100,1.0,18.0,12,0,4385.599999999988,348.09999999999786,714
7023,1970-01-01 12:04:18,43458.0,32.0,1.0,05b25af4dd8b,MISC,1.0,6.0,12,0,4403.599999999988,352.09999999999786,715
7024,1970-01-01 12:04:27,43467.0,473.0,0.5,c4cbaac9966d,T4,1.0,10.0,12,0,4409.599999999988,353.09999999999786,716
7025,1970-01-01 12:04:28,43468.0,202.0,0.25,698d948206d0,MISC,1.0,6.0,12,0,4419.599999999988,353.59999999999786,717
7026,1970-01-01 12:04:29,43469.0,395.0,0.5,c4cbaac9966d,T4,1.0,10.0,12,0,4425.599999999988,353.84999999999786,718
7027,1970-01-01 12:04:36,43476.0,42.0,2.0,f14128db0160,MISC,1.0,6.0,12,0,4417.599999999988,352.84999999999786,716
7028,1970-01-01 12:04:47,43487.0,2524.0,0.25,9cc55781f4a6,T4,1.0,6.0,12,0,4417.599999999988,354.59999999999786,716
7029,1970-01-01 12:05:02,43502.0,47.0,1.0,42aa9724a88c,MISC,1.0,6.0,12,0,4399.599999999988,352.29999999999785,713
7031,1970-01-01 12:05:11,43511.0,65824.0,0.25,f961b1ebfe7e,MISC,8.0,6.0,12,0,4411.599999999988,353.29999999999785,715
7033,1970-01-01 12:05:34,43534.0,154.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4371.599999999988,348.04999999999785,709
7034,1970-01-01 12:05:37,43537.0,104.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4377.599999999988,348.29999999999785,710
7035,1970-01-01 12:05:38,43538.0,2374.0,0.25,9cc55781f4a6,T4,1.0,6.0,12,0,4383.599999999988,348.54999999999785,711
7036,1970-01-01 12:05:40,43540.0,171.0,0.5,f134c9ec05e3,MISC,1.0,6.0,12,0,4383.599999999988,348.29999999999785,711
7037,1970-01-01 12:05:41,43541.0,219.0,1.0,0ed3eacdff35,T4,1.0,6.0,12,0,4389.599999999988,348.79999999999785,712
7038,1970-01-01 12:05:55,43555.0,135.0,1.0,5b1345f03aa1,MISC,1.0,6.0,12,0,4377.599999999988,348.04999999999785,710
7040,1970-01-01 12:06:02,43562.0,7177.0,0.25,0d4030ff3a73,MISC,60.0,2.0,12,0,4377.599999999988,347.79999999999785,710
7041,1970-01-01 12:06:03,43563.0,8.0,1.0,e1f31cb9acd7,T4,1.0,18.0,12,0,4379.599999999988,348.04999999999785,711
7042,1970-01-01 12:06:26,43586.0,23.0,1.0,354e3b81c515,MISC,1.0,6.0,12,0,4349.599999999988,346.54999999999785,706
7043,1970-01-01 12:06:34,43594.0,9.0,1.0,e1f31cb9acd7,T4,1.0,18.0,12,0,4355.599999999988,347.54999999999785,707
7044,1970-01-01 12:06:37,43597.0,173.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4369.599999999988,348.04999999999785,708
7052,1970-01-01 12:06:38,43598.0,2352.0,1.0,dfee0b300311,MISC,10.0,2.0,12,0,4407.599999999988,349.29999999999785,717
7053,1970-01-01 12:06:38,43598.0,174.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4403.599999999988,350.04999999999785,717
7048,1970-01-01 12:06:38,43598.0,154.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4403.599999999988,350.04999999999785,717
7046,1970-01-01 12:06:38,43598.0,154.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4403.599999999988,350.04999999999785,717
7049,1970-01-01 12:06:38,43598.0,153.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4403.599999999988,350.04999999999785,717
7056,1970-01-01 12:06:39,43599.0,153.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4433.599999999988,351.04999999999785,724
7059,1970-01-01 12:06:39,43599.0,124.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4433.599999999988,351.04999999999785,724
7060,1970-01-01 12:06:39,43599.0,154.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4433.599999999988,351.04999999999785,724
7061,1970-01-01 12:06:39,43599.0,154.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4433.599999999988,351.04999999999785,724
7063,1970-01-01 12:06:40,43600.0,153.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4447.599999999988,351.54999999999785,727
7062,1970-01-01 12:06:40,43600.0,104.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4447.599999999988,351.54999999999785,727
7065,1970-01-01 12:06:41,43601.0,94.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4480.599999999988,352.29999999999785,731
7067,1970-01-01 12:06:41,43601.0,95.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4480.599999999988,352.29999999999785,731
7068,1970-01-01 12:06:41,43601.0,114.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4480.599999999988,352.29999999999785,731
7069,1970-01-01 12:06:42,43602.0,104.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4498.599999999988,353.04999999999785,734
7070,1970-01-01 12:06:42,43602.0,94.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4498.599999999988,353.04999999999785,734
7071,1970-01-01 12:06:42,43602.0,104.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4498.599999999988,353.04999999999785,734
7072,1970-01-01 12:06:43,43603.0,104.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4486.599999999988,352.29999999999785,734
7075,1970-01-01 12:06:55,43615.0,184.0,0.5,6fb93540c8aa,MISC,1.0,4.0,12,0,4461.599999999988,350.29999999999785,730
7076,1970-01-01 12:07:01,43621.0,2615.0,0.25,9cc55781f4a6,T4,1.0,6.0,12,0,4453.399999999988,350.19999999999783,728
7077,1970-01-01 12:07:20,43640.0,205.0,0.25,7203aa95a9af,MISC,1.0,6.0,12,0,4437.399999999988,348.44999999999783,724
7087,1970-01-01 12:07:38,43658.0,153.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4448.399999999988,346.94999999999783,728
7083,1970-01-01 12:07:38,43658.0,153.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4448.399999999988,346.94999999999783,728
7086,1970-01-01 12:07:38,43658.0,154.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4448.399999999988,346.94999999999783,728
7080,1970-01-01 12:07:38,43658.0,144.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4448.399999999988,346.94999999999783,728
7082,1970-01-01 12:07:38,43658.0,124.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4448.399999999988,346.94999999999783,728
7090,1970-01-01 12:07:39,43659.0,154.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4464.399999999988,347.44999999999783,732
7091,1970-01-01 12:07:39,43659.0,154.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4464.399999999988,347.44999999999783,732
7098,1970-01-01 12:07:41,43661.0,84.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4516.399999999988,349.19999999999783,742
7100,1970-01-01 12:07:41,43661.0,104.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4516.399999999988,349.19999999999783,742
7099,1970-01-01 12:07:41,43661.0,183.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4516.399999999988,349.19999999999783,742
7097,1970-01-01 12:07:41,43661.0,203.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4516.399999999988,349.19999999999783,742
7101,1970-01-01 12:07:41,43661.0,94.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4516.399999999988,349.19999999999783,742
7095,1970-01-01 12:07:41,43661.0,93.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4516.399999999988,349.19999999999783,742
7092,1970-01-01 12:07:41,43661.0,94.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4516.399999999988,349.19999999999783,742
7104,1970-01-01 12:07:42,43662.0,103.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4540.399999999988,349.69999999999783,746
7105,1970-01-01 12:07:42,43662.0,105.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4540.399999999988,349.69999999999783,746
7106,1970-01-01 12:07:44,43664.0,145.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4550.399999999988,350.19999999999783,748
7107,1970-01-01 12:07:44,43664.0,713.0,0.25,5b1345f03aa1,MISC,1.0,6.0,12,0,4550.399999999988,350.19999999999783,748
7108,1970-01-01 12:07:44,43664.0,145.0,0.25,d4d51aca8806,T4,1.0,6.0,12,0,4550.399999999988,350.19999999999783,748
7109,1970-01-01 12:07:44,43664.0,550.0,0.25,5b1345f03aa1,MISC,1.0,6.0,12,0,4550.399999999988,350.19999999999783,748
7110,1970-01-01 12:07:45,43665.0,630.0,0.25,5b1345f03aa1,MISC,1.0,6.0,12,0,4556.399999999988,350.44999999999783,749
7111,1970-01-01 12:08:21,43701.0,1236.0,1.0,5b1345f03aa1,MISC,1.0,6.0,12,0,4470.399999999988,345.44999999999783,736
7112,1970-01-01 12:08:29,43709.0,8199.0,1.0,b7a49202a850,MISC,1.0,6.0,12,0,4448.399999999988,345.44999999999783,731
