job_id,arrival_time,arrival_sec,job_runtime,gpu_demand,user,gpu_type,num_inst,num_cpu,cluster_load_cpu,cluster_load_gpu,active_job_count,hour_of_day,day_of_week
271,1970-01-01 00:27:24,1641.0,26.0,1.0,5b1345f03aa1,MISC,1.0,6.0,519.6,37.20999999999999,66,0,3
272,1970-01-01 00:27:26,1643.0,855.0,1.0,edc10645cc3f,MISC,2.0,18.0,525.6,38.20999999999999,67,0,3
274,1970-01-01 00:27:27,1644.0,123.0,1.0,5b1345f03aa1,MISC,1.0,6.0,543.6,39.20999999999999,68,0,3
275,1970-01-01 00:27:35,1652.0,34.0,1.0,5b1345f03aa1,MISC,1.0,6.0,549.6,40.20999999999999,69,0,3
276,1970-01-01 00:27:44,1661.0,114.0,1.0,7dd1a2bf0795,T4,1.0,6.0,539.6,39.70999999999999,68,0,3
277,1970-01-01 00:27:45,1662.0,26.0,1.0,5b1345f03aa1,MISC,1.0,6.0,545.6,40.70999999999999,69,0,3
278,1970-01-01 00:27:48,1665.0,42.0,1.0,5b1345f03aa1,MISC,1.0,6.0,551.6,41.70999999999999,70,0,3
279,1970-01-01 00:27:54,1671.0,30.0,1.0,5b1345f03aa1,MISC,1.0,6.0,545.6,40.70999999999999,69,0,3
281,1970-01-01 00:27:58,1675.0,1258.0,3.0,262fbc8b0c98,MISC,1.0,6.0,550.6,41.69999999999999,69,0,3
284,1970-01-01 00:28:04,1681.0,1019.0,0.25,6c545bed7d03,MISC,30.0,4.0,556.6,44.69999999999999,70,0,3
285,1970-01-01 00:28:15,1692.0,24.0,0.01,b478b7e54703,MISC,64.0,1.0,548.6,42.94999999999999,69,0,3
286,1970-01-01 00:28:41,1718.0,641.0,1.0,262fbc8b0c98,MISC,1.0,6.0,530.6,39.94999999999999,66,0,3
287,1970-01-01 00:28:49,1726.0,274.0,1.0,18febf35d3a1,MISC,1.0,6.0,536.6,40.94999999999999,67,0,3
289,1970-01-01 00:29:00,1737.0,22.0,0.01,b478b7e54703,MISC,64.0,1.0,542.6,41.94999999999999,68,0,3
290,1970-01-01 00:29:04,1741.0,105.0,3.0,262fbc8b0c98,MISC,1.0,10.0,543.6,41.95999999999999,69,0,3
292,1970-01-01 00:29:15,1752.0,6830.0,1.0,d7052eeddab7,MISC,20.0,6.0,553.6,44.95999999999999,70,0,3
293,1970-01-01 00:29:24,1761.0,64.0,1.0,7dd1a2bf0795,T4,1.0,6.0,552.6,44.94999999999999,69,0,3
294,1970-01-01 00:29:28,1765.0,297.0,1.0,262fbc8b0c98,MISC,1.0,6.0,558.6,45.94999999999999,70,0,3
296,1970-01-01 00:29:43,1780.0,24.0,0.01,b478b7e54703,MISC,64.0,1.0,546.6,43.19999999999999,68,0,3
297,1970-01-01 00:29:43,1780.0,99.0,0.25,69d8872acc41,T4,12.0,6.0,541.6,42.95999999999999,68,0,3
299,1970-01-01 00:29:57,1794.0,138.0,0.25,69d8872acc41,T4,12.0,6.0,547.6,43.20999999999999,69,0,3
300,1970-01-01 00:30:00,1797.0,857.0,0.25,edc10645cc3f,MISC,10.0,2.0,553.6,43.45999999999999,70,0,3
302,1970-01-01 00:30:15,1812.0,255.0,0.25,edc10645cc3f,MISC,10.0,2.0,554.6,43.69999999999999,70,0,3
303,1970-01-01 00:30:25,1822.0,30.0,0.01,b478b7e54703,MISC,64.0,1.0,556.6,43.94999999999999,71,0,3
304,1970-01-01 00:30:30,1827.0,1043.0,0.25,69d8872acc41,T4,12.0,6.0,551.6,42.95999999999999,71,0,3
305,1970-01-01 00:30:35,1832.0,54.0,0.25,c8c220871faf,T4,30.0,6.0,547.6,42.70999999999999,71,0,3
306,1970-01-01 00:30:41,1838.0,71.0,0.5,27390ef59c1f,T4,8.0,6.0,553.6,42.95999999999999,72,0,3
307,1970-01-01 00:30:49,1846.0,1428.0,1.0,d7052eeddab7,MISC,5.0,6.0,549.6,40.45999999999999,72,0,3
308,1970-01-01 00:30:59,1856.0,107.0,0.25,4d95fa282778,T4,1.0,6.0,554.6,41.44999999999999,72,0,3
309,1970-01-01 00:31:14,1871.0,34.0,0.01,b478b7e54703,MISC,64.0,1.0,560.6,41.69999999999999,73,0,3
310,1970-01-01 00:31:21,1878.0,182.0,0.25,ba85cca2ba13,MISC,1.0,6.0,543.6,40.70999999999999,73,0,3
311,1970-01-01 00:31:27,1884.0,377.0,0.5,ba85cca2ba13,MISC,1.0,6.0,543.6,40.70999999999999,73,0,3
312,1970-01-01 00:31:46,1903.0,957.0,1.0,ecaa161a8367,MISC,1.0,18.0,543.6,40.95999999999999,73,0,3
313,1970-01-01 00:32:02,1919.0,31.0,0.01,b478b7e54703,MISC,64.0,1.0,554.6,41.44999999999999,72,0,3
314,1970-01-01 00:32:04,1921.0,92.0,0.05,c9e676ebc7ef,T4,8.0,6.0,555.6,41.45999999999999,73,0,3
315,1970-01-01 00:32:24,1941.0,54.0,1.0,7dd1a2bf0795,T4,1.0,6.0,555.6,41.259999999999984,73,0,3
316,1970-01-01 00:32:31,1948.0,75.0,1.0,7dd1a2bf0795,T4,1.0,6.0,561.6,42.259999999999984,74,0,3
318,1970-01-01 00:32:37,1954.0,38361.0,0.25,d4d51aca8806,T4,12.0,6.0,566.6,43.249999999999986,74,0,3
320,1970-01-01 00:32:46,1963.0,44.0,1.0,5b1345f03aa1,MISC,1.0,6.0,566.6,43.249999999999986,74,0,3
321,1970-01-01 00:32:51,1968.0,31.0,0.01,b478b7e54703,MISC,64.0,1.0,572.6,44.249999999999986,75,0,3
322,1970-01-01 00:33:03,1980.0,74.0,1.0,7dd1a2bf0795,T4,1.0,6.0,563.6,43.759999999999984,75,0,3
323,1970-01-01 00:33:09,1986.0,1038.0,1.0,4367c0ab76ac,MISC,25.0,18.0,569.6,44.759999999999984,76,0,3
324,1970-01-01 00:33:31,2008.0,1673.0,1.0,eea150bdfdd6,P100,20.0,18.0,568.6,42.749999999999986,73,0,3
325,1970-01-01 00:33:40,2017.0,28.0,0.01,b478b7e54703,MISC,64.0,1.0,580.6,43.69999999999999,73,0,3
326,1970-01-01 00:33:56,2033.0,52.0,1.0,c69b1489d7dc,MISC,20.0,6.0,575.6,42.70999999999999,73,0,3
328,1970-01-01 00:34:04,2041.0,144.0,1.0,7dd1a2bf0795,T4,1.0,6.0,581.6,43.70999999999999,74,0,3
329,1970-01-01 00:34:08,2045.0,63.0,1.0,b13fd7656207,T4,1.0,8.0,586.6,44.69999999999999,74,0,3
330,1970-01-01 00:34:14,2051.0,158.0,0.25,7b76597f4283,MISC,1.0,6.0,594.6,45.69999999999999,75,0,3
331,1970-01-01 00:34:15,2052.0,317.0,0.5,6411d2ef1406,T4,2.0,16.0,600.6,45.94999999999999,76,0,3
332,1970-01-01 00:34:20,2057.0,38727.0,1.0,f21a4d440a8d,MISC,1.0,12.0,602.6,45.39999999999999,75,0,3
333,1970-01-01 00:34:24,2061.0,24.0,0.01,b478b7e54703,MISC,64.0,1.0,608.6,46.14999999999999,75,0,3
334,1970-01-01 00:34:35,2072.0,55.0,1.0,41f97a75a037,T4,1.0,6.0,601.6,44.90999999999999,74,0,3
335,1970-01-01 00:34:40,2077.0,1042.0,0.25,6c545bed7d03,MISC,60.0,4.0,607.6,45.90999999999999,75,0,3
336,1970-01-01 00:34:44,2081.0,1292.0,1.0,eea150bdfdd6,V100,18.0,18.0,611.6,46.15999999999999,76,0,3
337,1970-01-01 00:34:59,2096.0,1456.0,3.0,262fbc8b0c98,MISC,1.0,6.0,622.6,46.14999999999999,75,0,3
338,1970-01-01 00:35:01,2098.0,64.0,1.0,7dd1a2bf0795,T4,1.0,6.0,628.6,49.14999999999999,76,0,3
339,1970-01-01 00:35:02,2099.0,1365.0,1.0,eea150bdfdd6,V100,18.0,18.0,634.6,50.14999999999999,77,0,3
340,1970-01-01 00:35:07,2104.0,30.0,0.01,b478b7e54703,MISC,64.0,1.0,652.6,51.14999999999999,78,0,3
341,1970-01-01 00:35:10,2107.0,73.0,1.0,42aa9724a88c,MISC,1.0,6.0,653.6,51.15999999999999,79,0,3
342,1970-01-01 00:35:19,2116.0,54.0,0.25,c8c220871faf,T4,30.0,6.0,645.6,50.15999999999999,78,0,3
343,1970-01-01 00:35:20,2117.0,44.0,1.0,29380421d3fc,T4,1.0,6.0,651.6,50.40999999999999,79,0,3
344,1970-01-01 00:35:28,2125.0,44.0,1.0,29380421d3fc,T4,1.0,6.0,657.6,51.40999999999999,80,0,3
345,1970-01-01 00:35:31,2128.0,46.0,0.25,27390ef59c1f,T4,1.0,6.0,657.6,51.40999999999999,80,0,3
346,1970-01-01 00:35:35,2132.0,54.0,1.0,7dd1a2bf0795,T4,1.0,6.0,663.6,51.65999999999999,81,0,3
347,1970-01-01 00:35:39,2136.0,54.0,1.0,7dd1a2bf0795,T4,1.0,6.0,668.6,52.64999999999999,81,0,3
348,1970-01-01 00:35:57,2154.0,33.0,0.01,b478b7e54703,MISC,64.0,1.0,674.6,53.64999999999999,82,0,3
350,1970-01-01 00:36:20,2177.0,737.0,0.25,5b1345f03aa1,MISC,1.0,6.0,645.6,50.15999999999999,78,0,3
351,1970-01-01 00:36:25,2182.0,631.0,0.5,d4d51aca8806,T4,20.0,6.0,645.6,49.40999999999999,78,0,3
352,1970-01-01 00:36:36,2193.0,480.0,0.25,3960a1141089,MISC,1.0,6.0,632.6,46.89999999999999,75,0,3
353,1970-01-01 00:36:44,2201.0,25.0,0.01,b478b7e54703,MISC,64.0,1.0,668.6,50.099999999999994,78,0,3
354,1970-01-01 00:36:44,2201.0,3907.0,2.0,a8192d6b0ae9,V100,10.0,26.0,643.6,48.10999999999999,78,0,3
355,1970-01-01 00:36:44,2201.0,226.0,0.5,d4d51aca8806,T4,1.0,6.0,663.6,49.60999999999999,78,0,3
356,1970-01-01 00:36:44,2201.0,226.0,0.5,d4d51aca8806,T4,1.0,6.0,663.6,49.60999999999999,78,0,3
357,1970-01-01 00:36:45,2202.0,225.0,0.5,d4d51aca8806,T4,1.0,6.0,669.6,50.10999999999999,79,0,3
358,1970-01-01 00:36:48,2205.0,165.0,0.5,d4d51aca8806,T4,1.0,6.0,675.6,50.60999999999999,80,0,3
360,1970-01-01 00:36:49,2206.0,235.0,0.5,d4d51aca8806,T4,1.0,6.0,687.6,51.60999999999999,82,0,3
359,1970-01-01 00:36:49,2206.0,225.0,0.5,d4d51aca8806,T4,1.0,6.0,687.6,51.60999999999999,82,0,3
361,1970-01-01 00:36:54,2211.0,235.0,0.5,d4d51aca8806,T4,1.0,6.0,693.6,52.35999999999999,83,0,3
362,1970-01-01 00:36:54,2211.0,236.0,0.5,d4d51aca8806,T4,1.0,6.0,693.6,52.35999999999999,83,0,3
363,1970-01-01 00:36:55,2212.0,195.0,0.5,d4d51aca8806,T4,1.0,6.0,699.6,52.85999999999999,84,0,3
364,1970-01-01 00:36:59,2216.0,215.0,0.5,d4d51aca8806,T4,1.0,6.0,705.6,53.35999999999999,85,0,3
365,1970-01-01 00:37:02,2219.0,216.0,0.5,d4d51aca8806,T4,1.0,6.0,711.6,53.85999999999999,86,0,3
366,1970-01-01 00:37:03,2220.0,225.0,0.5,d4d51aca8806,T4,1.0,6.0,717.6,54.35999999999999,87,0,3
367,1970-01-01 00:37:04,2221.0,225.0,0.5,d4d51aca8806,T4,1.0,6.0,723.6,54.85999999999999,88,0,3
368,1970-01-01 00:37:08,2225.0,346.0,1.0,7dd1a2bf0795,T4,1.0,6.0,729.6,55.35999999999999,89,0,3
369,1970-01-01 00:37:12,2229.0,235.0,0.5,d4d51aca8806,T4,1.0,6.0,734.6,56.349999999999994,89,0,3
370,1970-01-01 00:37:13,2230.0,245.0,0.5,d4d51aca8806,T4,1.0,6.0,740.6,56.849999999999994,90,0,3
372,1970-01-01 00:37:14,2231.0,24.0,1.0,7dd1a2bf0795,T4,1.0,6.0,746.6,57.349999999999994,91,0,3
373,1970-01-01 00:37:17,2234.0,1019.0,0.25,b3bfe9b79bb5,MISC,30.0,6.0,758.6,58.849999999999994,93,0,3
374,1970-01-01 00:37:17,2234.0,245.0,0.5,d4d51aca8806,T4,1.0,6.0,758.6,58.599999999999994,93,0,3
375,1970-01-01 00:37:19,2236.0,225.0,0.5,d4d51aca8806,T4,1.0,6.0,764.6,59.099999999999994,94,0,3
376,1970-01-01 00:37:20,2237.0,384.0,1.0,262fbc8b0c98,MISC,1.0,6.0,770.6,59.599999999999994,95,0,3
377,1970-01-01 00:37:24,2241.0,256.0,0.5,d4d51aca8806,T4,1.0,6.0,776.6,60.599999999999994,96,0,3
378,1970-01-01 00:37:25,2242.0,35.0,0.5,c9e676ebc7ef,T4,4.0,6.0,782.6,61.099999999999994,97,0,3
379,1970-01-01 00:37:29,2246.0,255.0,0.5,d4d51aca8806,T4,1.0,6.0,788.6,61.599999999999994,98,0,3
380,1970-01-01 00:37:30,2247.0,1276.0,1.0,262fbc8b0c98,MISC,1.0,1.0,794.6,62.099999999999994,99,0,3
381,1970-01-01 00:37:35,2252.0,2076.0,0.5,d4d51aca8806,T4,1.0,6.0,805.6,63.599999999999994,101,0,3
383,1970-01-01 00:37:35,2252.0,735.0,0.5,c4cbaac9966d,T4,1.0,10.0,801.6,63.599999999999994,101,0,3
384,1970-01-01 00:37:38,2255.0,1250.0,0.25,b3bfe9b79bb5,MISC,30.0,6.0,805.6,63.099999999999994,101,0,3
387,1970-01-01 00:37:42,2259.0,69.0,0.25,c9e676ebc7ef,T4,8.0,6.0,811.6,63.349999999999994,102,0,3
388,1970-01-01 00:37:43,2260.0,276.0,0.5,d4d51aca8806,T4,1.0,6.0,817.6,63.599999999999994,103,0,3
389,1970-01-01 00:37:44,2261.0,2045.0,0.5,d4d51aca8806,T4,1.0,6.0,817.6,63.599999999999994,103,0,3
390,1970-01-01 00:37:51,2268.0,627.0,0.5,d4d51aca8806,T4,20.0,6.0,823.6,64.1,104,0,3
391,1970-01-01 00:37:58,2275.0,429.0,1.0,9abf6bdbc82c,T4,2.0,18.0,829.6,64.6,105,0,3
392,1970-01-01 00:38:33,2310.0,135.0,1.0,7dd1a2bf0795,T4,1.0,6.0,841.6,65.1,105,0,3
394,1970-01-01 00:38:49,2326.0,32184.0,0.25,d4d51aca8806,T4,12.0,6.0,847.6,66.1,106,0,3
396,1970-01-01 00:39:03,2340.0,4426.0,0.25,d4d51aca8806,T4,1.0,6.0,841.6,65.1,105,0,3
397,1970-01-01 00:39:06,2343.0,4309.0,0.25,d4d51aca8806,T4,10.0,6.0,847.6,65.35,106,0,3
398,1970-01-01 00:39:07,2344.0,5407.0,0.25,d4d51aca8806,T4,1.0,6.0,859.6,65.85,108,0,3
401,1970-01-01 00:39:07,2344.0,4246.0,0.25,d4d51aca8806,T4,1.0,6.0,859.6,65.85,108,0,3
403,1970-01-01 00:39:08,2345.0,3914.0,0.25,d4d51aca8806,T4,1.0,6.0,865.6,66.1,109,0,3
404,1970-01-01 00:39:10,2347.0,5306.0,0.25,d4d51aca8806,T4,10.0,6.0,877.6,66.6,111,0,3
405,1970-01-01 00:39:10,2347.0,4142.0,0.25,d4d51aca8806,T4,10.0,6.0,877.6,66.6,111,0,3
406,1970-01-01 00:39:11,2348.0,3795.0,0.25,d4d51aca8806,T4,10.0,6.0,883.6,66.85,112,0,3
409,1970-01-01 00:39:21,2358.0,735.0,1.0,bf032f777f2b,T4,1.0,4.0,893.6,68.1,114,0,3
408,1970-01-01 00:39:21,2358.0,1095.0,1.0,0a499869cb43,MISC,1.0,4.0,893.6,68.1,114,0,3
410,1970-01-01 00:39:28,2365.0,2186.0,1.0,0a499869cb43,MISC,1.0,4.0,891.6,68.1,114,0,3
412,1970-01-01 00:39:30,2367.0,1063.0,1.0,bf032f777f2b,T4,1.0,4.0,895.6,69.1,115,0,3
413,1970-01-01 00:39:39,2376.0,86.0,0.25,d4d51aca8806,T4,30.0,6.0,877.6,69.1,114,0,3
416,1970-01-01 00:39:57,2394.0,1990.0,1.0,7203aa95a9af,MISC,10.0,6.0,883.6,69.35,115,0,3
417,1970-01-01 00:40:00,2397.0,2473.0,1.0,262fbc8b0c98,MISC,1.0,6.0,889.6,70.35,116,0,3
418,1970-01-01 00:40:01,2398.0,55.0,1.0,7dd1a2bf0795,T4,1.0,6.0,895.6,71.35,117,0,3
419,1970-01-01 00:40:04,2401.0,43.0,0.25,c8c220871faf,T4,30.0,6.0,901.6,72.35,118,0,3
420,1970-01-01 00:40:08,2405.0,315.0,1.0,1480b75a8c96,T4,1.0,6.0,907.6,72.6,119,0,3
421,1970-01-01 00:40:22,2419.0,1969.0,0.25,d4d51aca8806,T4,1.0,6.0,901.6,72.1,118,0,3
425,1970-01-01 00:40:24,2421.0,1939.0,0.25,d4d51aca8806,T4,1.0,6.0,913.6,73.35,120,0,3
424,1970-01-01 00:40:24,2421.0,40.0,1.0,05b25af4dd8b,MISC,1.0,6.0,913.6,72.6,120,0,3
427,1970-01-01 00:40:25,2422.0,1562.0,0.25,d4d51aca8806,T4,7.0,6.0,919.6,73.6,121,0,3
429,1970-01-01 00:40:27,2424.0,1543.0,0.25,d4d51aca8806,T4,7.0,6.0,925.6,73.85,122,0,3
430,1970-01-01 00:40:29,2426.0,32.0,0.25,d4d51aca8806,T4,10.0,6.0,931.6,74.1,123,0,3
431,1970-01-01 00:40:30,2427.0,55.0,1.0,7dd1a2bf0795,T4,1.0,6.0,919.6,72.85,121,0,3
433,1970-01-01 00:40:35,2432.0,66.0,0.25,d4d51aca8806,T4,50.0,6.0,913.6,72.85,120,0,3
434,1970-01-01 00:40:39,2436.0,156.0,1.0,b13fd7656207,T4,1.0,8.0,913.6,72.6,120,0,3
435,1970-01-01 00:40:43,2440.0,42146.0,1.0,a8192d6b0ae9,MISC,20.0,6.0,921.6,73.6,121,0,3
436,1970-01-01 00:40:46,2443.0,21693.0,1.0,ecaa161a8367,MISC,16.0,18.0,921.6,74.1,121,0,3
440,1970-01-01 00:41:03,2460.0,95.0,1.0,a74e2b620aa7,T4,1.0,6.0,873.6,69.6,113,0,3
441,1970-01-01 00:41:38,2495.0,54.0,1.0,7dd1a2bf0795,T4,1.0,6.0,831.6,66.1,106,0,3
442,1970-01-01 00:41:43,2500.0,912.0,1.0,5b1345f03aa1,MISC,1.0,6.0,807.6,65.35,104,0,3
443,1970-01-01 00:41:46,2503.0,124.0,1.0,c9e676ebc7ef,T4,1.0,6.0,807.6,65.85,104,0,3
444,1970-01-01 00:41:58,2515.0,1086.0,2.0,262fbc8b0c98,MISC,1.0,3.0,801.6,66.39999999999999,103,0,3
445,1970-01-01 00:42:13,2530.0,5382.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,804.6,68.39999999999999,104,0,3
446,1970-01-01 00:42:15,2532.0,7650.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,814.6,70.39999999999999,105,0,3
447,1970-01-01 00:42:18,2535.0,9686.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,824.6,72.39999999999999,106,0,3
448,1970-01-01 00:42:20,2537.0,5281.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,838.6,75.89999999999999,107,0,3
449,1970-01-01 00:42:20,2537.0,5304.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,838.6,75.89999999999999,107,0,3
450,1970-01-01 00:42:21,2538.0,5377.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,848.6,77.89999999999999,108,0,3
451,1970-01-01 00:42:23,2540.0,5411.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,858.6,79.89999999999999,109,0,3
452,1970-01-01 00:42:28,2545.0,5186.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,868.6,81.89999999999999,110,0,3
453,1970-01-01 00:42:54,2571.0,562.0,1.0,edc10645cc3f,MISC,2.0,18.0,844.6,79.14999999999999,105,0,3
454,1970-01-01 00:43:00,2577.0,18730.0,0.25,de69ddc1064e,MISC,1.0,6.0,880.6,80.89999999999999,109,0,3
455,1970-01-01 00:43:00,2577.0,12467.0,0.25,de69ddc1064e,MISC,1.0,6.0,880.6,80.89999999999999,109,0,3
456,1970-01-01 00:43:00,2577.0,14423.0,0.25,de69ddc1064e,MISC,1.0,6.0,880.6,80.89999999999999,109,0,3
457,1970-01-01 00:43:00,2577.0,15552.0,0.25,de69ddc1064e,MISC,1.0,6.0,880.6,80.89999999999999,109,0,3
476,1970-01-01 00:43:01,2578.0,13405.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
475,1970-01-01 00:43:01,2578.0,10301.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
474,1970-01-01 00:43:01,2578.0,11116.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
473,1970-01-01 00:43:01,2578.0,11963.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
472,1970-01-01 00:43:01,2578.0,11767.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
471,1970-01-01 00:43:01,2578.0,9591.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
469,1970-01-01 00:43:01,2578.0,10062.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
468,1970-01-01 00:43:01,2578.0,11150.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
467,1970-01-01 00:43:01,2578.0,10548.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
470,1970-01-01 00:43:01,2578.0,13296.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
465,1970-01-01 00:43:01,2578.0,13669.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
464,1970-01-01 00:43:01,2578.0,13336.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
466,1970-01-01 00:43:01,2578.0,10714.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
463,1970-01-01 00:43:01,2578.0,11106.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
462,1970-01-01 00:43:01,2578.0,10608.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
461,1970-01-01 00:43:01,2578.0,8274.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
460,1970-01-01 00:43:01,2578.0,10588.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
459,1970-01-01 00:43:01,2578.0,10083.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
458,1970-01-01 00:43:01,2578.0,9608.0,0.25,de69ddc1064e,MISC,1.0,6.0,994.6,85.64999999999999,128,0,3
478,1970-01-01 00:43:02,2579.0,9316.0,0.25,de69ddc1064e,MISC,1.0,6.0,1006.6,86.14999999999999,130,0,3
477,1970-01-01 00:43:02,2579.0,10141.0,0.25,de69ddc1064e,MISC,1.0,6.0,1006.6,86.14999999999999,130,0,3
479,1970-01-01 00:43:05,2582.0,54.0,1.0,7dd1a2bf0795,T4,1.0,6.0,1012.6,86.39999999999999,131,0,3
480,1970-01-01 00:43:16,2593.0,47.0,0.25,3960a1141089,MISC,1.0,6.0,998.6,85.14999999999999,129,0,3
481,1970-01-01 00:44:29,2666.0,1261.0,1.0,3f5d4699c3a6,MISC,10.0,2.0,972.6,81.64999999999999,124,0,3
482,1970-01-01 00:44:32,2669.0,227.0,1.0,262fbc8b0c98,MISC,1.0,6.0,974.6,82.64999999999999,125,0,3
483,1970-01-01 00:44:33,2670.0,172.0,1.0,262fbc8b0c98,MISC,1.0,6.0,980.6,83.64999999999999,126,0,3
484,1970-01-01 00:44:34,2671.0,194.0,1.0,262fbc8b0c98,MISC,1.0,6.0,998.6,86.64999999999999,129,0,3
485,1970-01-01 00:44:34,2671.0,172.0,1.0,262fbc8b0c98,MISC,1.0,6.0,998.6,86.64999999999999,129,0,3
486,1970-01-01 00:44:34,2671.0,172.0,1.0,262fbc8b0c98,MISC,1.0,6.0,998.6,86.64999999999999,129,0,3
488,1970-01-01 00:44:35,2672.0,193.0,1.0,262fbc8b0c98,MISC,1.0,6.0,1016.6,89.64999999999999,132,0,3
487,1970-01-01 00:44:35,2672.0,171.0,1.0,262fbc8b0c98,MISC,1.0,6.0,1016.6,89.64999999999999,132,0,3
489,1970-01-01 00:44:35,2672.0,171.0,1.0,262fbc8b0c98,MISC,1.0,6.0,1016.6,89.64999999999999,132,0,3
490,1970-01-01 00:44:37,2674.0,190.0,1.0,262fbc8b0c98,MISC,1.0,6.0,1016.6,90.39999999999999,132,0,3
491,1970-01-01 00:44:40,2677.0,187.0,1.0,262fbc8b0c98,MISC,1.0,6.0,1022.5999999999999,92.14999999999999,133,0,3
492,1970-01-01 00:44:40,2677.0,187.0,1.0,262fbc8b0c98,MISC,1.0,6.0,1022.5999999999999,92.14999999999999,133,0,3
493,1970-01-01 00:44:42,2679.0,174.0,1.0,262fbc8b0c98,MISC,1.0,6.0,1028.6,93.14999999999999,134,0,3
494,1970-01-01 00:44:49,2686.0,11340.0,0.25,d4d51aca8806,T4,20.0,6.0,1034.6,94.14999999999999,135,0,3
495,1970-01-01 00:44:59,2696.0,422.0,1.0,9abf6bdbc82c,T4,2.0,18.0,1040.6,94.39999999999999,136,0,3
496,1970-01-01 00:45:30,2727.0,3484.0,1.0,c677a0acf7c0,MISC,5.0,2.0,1030.6,93.14999999999999,134,0,3
497,1970-01-01 00:45:45,2742.0,46.0,0.25,27390ef59c1f,T4,1.0,6.0,1032.6,94.14999999999999,135,0,3
498,1970-01-01 00:45:49,2746.0,1041.0,1.0,58540f191766,MISC,1.0,6.0,1038.6,94.39999999999999,136,0,3
499,1970-01-01 00:45:54,2751.0,25.0,1.0,1480b75a8c96,T4,1.0,6.0,1044.6,95.39999999999999,137,0,3
500,1970-01-01 00:46:30,2787.0,64.0,1.0,7dd1a2bf0795,T4,1.0,6.0,1026.6,94.39999999999999,136,0,3
501,1970-01-01 00:47:14,2831.0,146.0,2.0,69d8872acc41,V100,2.0,18.0,1020.5999999999999,94.64999999999999,135,0,3
502,1970-01-01 00:47:21,2838.0,649.0,0.5,d4d51aca8806,T4,20.0,6.0,1038.6,96.64999999999999,136,0,3
503,1970-01-01 00:47:25,2842.0,61.0,0.25,05b25af4dd8b,MISC,1.0,6.0,1044.6,98.14999999999999,137,0,3
504,1970-01-01 00:47:25,2842.0,16.0,2.0,45bd92802aa9,T4,1.0,6.0,1044.6,96.39999999999999,137,0,3
505,1970-01-01 00:47:56,2873.0,324.0,1.0,c88b4a44554a,MISC,2.0,16.0,954.5999999999999,84.14999999999999,124,0,3
506,1970-01-01 00:48:01,2878.0,44.0,0.25,c8c220871faf,T4,30.0,6.0,970.5999999999999,85.14999999999999,125,0,3
507,1970-01-01 00:48:43,2920.0,752.0,0.5,d4d51aca8806,T4,20.0,6.0,952.5999999999999,83.39999999999999,122,0,3
508,1970-01-01 00:48:44,2921.0,123.0,0.25,5b1345f03aa1,MISC,1.0,6.0,958.5999999999999,83.89999999999999,123,0,3
509,1970-01-01 00:48:51,2928.0,117.0,0.25,5b1345f03aa1,MISC,1.0,6.0,958.5999999999999,83.89999999999999,123,0,3
510,1970-01-01 00:49:01,2938.0,1370.0,1.0,a8192d6b0ae9,MISC,5.0,18.0,958.5999999999999,81.14999999999999,123,0,3
511,1970-01-01 00:49:06,2943.0,39.0,1.0,a8192d6b0ae9,MISC,1.0,6.0,976.5999999999999,82.14999999999999,124,0,3
